system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Latitude,Longitude,SiteID,recnum,richness,.geo
0000000000000000019d,0.01531185981785554,0.1384682157917556,0.028832934965561382,-0.041097896346383944,-0.27773051007660005,-0.1948694026907798,0.13835038725854218,0.22504528388889947,0.16320203086006346,0.02519818948081008,0.25241680268528366,-0.23488514404043384,0.034080890603919806,0.12928097162036098,0.06928214062146125,0.051104144889475185,-0.12344277854942713,0.1346958743986038,-0.1320887600750822,-0.054243019417690025,-0.11649560890894328,-0.016422454360558676,-0.11195285069188994,0.03908606720105299,-0.09318244080584885,0.008819675386284044,-0.12052192373381318,0.0925114601071967,-0.007502124099899448,-0.04143918825563722,-0.049903152141029826,-0.08293576269212544,-0.06207032223265558,-0.008303657667752607,0.0051621220593005305,-0.15026149605117806,0.016209953940793557,0.04882041607910216,-0.0922654723958421,0.039090964514426334,-0.2305265520823976,0.04004046224366808,-0.12973917376491054,-0.00771229199336248,0.2663394972040455,-0.22701382285038663,-0.13338072630861292,0.051333343701379694,-0.21095917986759327,-0.09603319667633466,0.13487361629167935,-0.048387943633793326,0.0149442815274112,0.06900885069800666,0.009637395298068247,-0.19307211926511958,0.012936716970831284,-0.0700639225185925,0.038474646511804544,-0.026323523903578644,0.012412393243508414,0.052593714204781684,-0.004078541262475254,-0.06326780131373382,-33.628208,22.934659957885742,s2lam137_231122,864,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3,0.07155827207648657,0.060361986881650675,-0.0046869557515759235,-0.0892876793322836,-0.18114772800763998,-0.19120868080545605,-0.0218594695728553,0.3172581850952332,0.029272466928371314,0.12722542273626344,0.10828193482551407,-0.09448801968665207,0.018922110481885256,0.17123241332154096,0.04443640802925154,0.14662088880581747,-0.01629702599617625,0.14458813988859648,-0.21166323148851887,0.05428200236901826,-0.12137190523190595,-0.10303281317753904,-0.1099132012413633,0.026874322023710494,0.007469069124467403,0.0547638725067566,-0.08739780436746371,0.13077707122328558,-0.008650922541132875,0.02829218001371242,-0.0951667388388188,-0.1072409085072507,0.023869776021440643,0.04920049202468406,-0.11532768504322453,-0.22441183213350935,0.011929880469757237,0.12424202343857418,-0.03032103669467589,-0.019904685275017864,-0.1482129337415349,-0.012097202132021123,-0.057073392506129285,-0.0571731061852764,0.25306191948363577,-0.08727958412874934,-0.1402648439242277,0.26075713795848193,-0.06840583304463842,-0.015281287883379064,0.07652806283878848,-0.12809556847019254,0.0216842983408671,0.0045208116071721784,-0.003013583802053197,-0.12150387663790566,0.02227503161160874,-0.16443872526327033,0.08374933119892758,0.0701855128557265,0.06577196867593389,-0.05271808931555904,0.11266368396304356,-0.06899821063790605,-33.893397,22.422273635864258,s2lam061_231113,545,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,-0.03643196068942232,0.2030945603035785,-0.062231989677515545,0.08068101181080106,-0.25502438147202355,-0.12667124572954702,-0.02389766044991953,0.3058552271359267,-0.030754497541293824,0.028117232543244775,0.12572939418217044,-0.04832223535875948,0.04521005615434506,0.024958045910562728,0.07009346921836468,0.03672326318341864,0.03282818912970886,0.1985750964220336,-0.06406205607010473,0.26815417415343573,-0.1664929729340272,-0.019806313688101845,-0.07807707005103016,0.11359744070025476,-0.08759287576001705,-0.004050797937323457,-0.15692557071270494,0.07101820127130737,0.012532108802059015,-0.14461682571143766,-0.16773637668743463,-0.08638974519678891,-0.0520283701474835,-0.21127510578047973,0.14424317013059565,-0.015936338060404977,0.03639425912195006,-0.06321691869462823,-0.09999379791796775,0.1573551449337766,-0.20325611135283375,0.0146142900926887,-0.00925254642381031,0.1291411453232905,0.2829496894694807,-0.16570041063469254,0.0020355399973001655,-0.08347741285519666,-0.15588552227090396,-0.05089166662779595,0.13687321599937954,-0.13865692293162768,0.015753671852254177,0.053176590801162334,0.04017488005529461,-0.14046760524800067,0.02791461156773894,-0.13573051712339676,-0.0975047915353028,-0.14196534633025593,0.061669599801134116,0.029453813505873783,0.1042722206237391,-0.07982109473323581,-33.638514,21.625268936157227,s2lam122_230726,983,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,-0.0032772595815899644,0.06867376477358547,0.028789552495335644,-0.04607774773368272,-0.26540775174444126,-0.22429023785074836,0.09045452092118222,0.1772547143714196,0.02981827847711173,-0.08197456669091446,0.2693684874766667,-0.1459450320409243,-0.01743858304114149,0.16508061439196253,-0.01813897291221238,0.005883882830905418,-0.08280637731810334,0.13765091523594508,-0.11061796862300957,0.11493357658802843,-0.10735891246464828,-0.0014371219169062794,-0.07790178103276423,0.03869114972161446,-0.0789702896404407,-0.11862809046839114,-0.08999208764123301,0.09148338122108929,-0.15028365234990596,-0.09341955303284123,0.0841551054680395,-0.01945897605200217,-0.005984838245046053,-0.05981461429197505,-0.08996268648024898,-0.11266840329334865,-0.10873684195662062,-0.045943744670042766,-0.0502181376969937,0.1395154536131726,-0.31027400673277483,0.05471877634939109,-0.07557202020156073,-0.054896252056471286,0.1598738599363227,-0.13302886916117257,-0.056360290248940355,-0.06494737769824398,-0.28614578919461037,-0.07522025469738722,0.11465504680101982,-0.07084484614478657,-0.0049848563432741315,0.021181384289548747,-0.02037171003653759,-0.11053109505537854,-0.050755971537563185,-0.1266685843792702,0.008374545175140006,0.02991459120993286,0.04315319761424164,0.08229851631969826,-0.04920169767857011,-0.12893398609768483,-33.362803,22.064350128173828,s2lam111_231013,1007,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,0.013545431347728027,0.11801021580380713,-0.05718021031652233,-0.03205211968329202,-0.2342891754115301,-0.22701504470171135,0.0988561844533057,0.21764216281999696,0.1413253677897903,0.03963439067789356,0.2545967705018288,-0.19106162944164312,0.06204019835903077,0.1146868404332511,0.07735384587277543,0.09183794753249151,-0.11281072370682267,0.19236144873178543,-0.17792097420426134,-0.014227213376452056,-0.1502480525365775,-0.03567208498635456,-0.10604363998704312,0.08828613029986924,-0.09798466482412405,0.015010925279979997,-0.14930638138156313,0.1454648902089296,0.08395132450742382,-0.05548088251156021,-0.10067316307847857,-0.06050836884899246,-0.06201438614893529,-0.022792163327371127,0.006618873901414002,-0.18817029899908047,-0.022185626404178063,0.10258187821896966,-0.04382129830977513,0.08254678158242092,-0.1862401456045413,0.011309907868125663,-0.04220991711245823,0.00862231524008925,0.24227902454332062,-0.22511357167839094,-0.18401239124966604,0.02097741094745153,-0.17129352847327786,-0.08379365335340173,0.13570220336485841,-0.08154578715016272,0.061184743160180646,0.07248960746265844,-0.04963042241433011,-0.16532280070498315,-0.013542438771487116,-0.14104076014908576,0.01690280469908044,-0.07074395259345892,0.021680377439918425,0.06301395952081845,0.05101587981235151,-0.0751434414333298,-33.615637,23.442153,s2lam125_231014,1122,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,-0.12321665363305562,0.17984869943231832,0.024369146135722587,-0.0664800353961625,-0.30715854843643736,-0.17378001484862207,0.039968851079595746,0.30242096292359727,-0.05083058312117525,0.02449690205624799,0.010989810511319278,-0.08991457763135419,0.09753679262822615,0.07964064920070921,0.029396831833649863,0.10696706034293815,0.017423003377773767,0.29416452572560586,-0.04882126712756715,0.07522931457765399,-0.10916689182646103,-0.04645917356551841,-0.10850878859363525,0.07916166857351678,0.023163319232543077,-0.02604890356136766,-0.18399563166767155,0.042784689613028434,0.07435071034185382,-0.136712359727616,-0.12437164496289377,-0.0035807960021078016,-0.023953613540839,-0.023848286974059583,0.07905102634612751,-0.1544550531541801,0.011592498054560531,0.005046925077114203,-0.08363142755584385,-0.01912413867150632,-0.12937253223135506,-0.0055354624121393015,-0.06421064892100826,-0.020293134666971167,0.20405096455172764,-0.08678378527754253,-0.10936125643119897,0.2079131948616343,-0.10917276090057577,-0.031195432744426037,0.11236945819485948,-0.006029859735385534,0.06722738192553757,-0.015039215180355532,0.07971836497655713,-0.0791210323284654,0.04766688950852624,-0.16256112377302678,0.02876551340145005,-0.06471711437561053,0.04334612596143604,-0.05733041275551235,0.16143570702607157,-0.1040082371057205,-33.691023,21.907712936401367,s2lam082_231010,1010,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,0.15603188229712192,-0.005774368541168858,5.034718038565697E-4,-0.207354002971638,-0.1026903985416255,-0.18029645905439012,-0.09611373709389898,0.2611232141330737,0.11565813461657305,0.15669239613067196,0.055813544041191245,0.14700343558761786,0.035670238024349654,0.12940931042261167,0.0221995663737749,0.23991367445694753,-0.10586125186651975,0.05251405314447171,-0.15869536165694115,0.2138765399370418,-0.1662206643413536,-0.013877444179157037,0.013653752643231877,0.09491138541726228,-0.12290403152859429,-0.017502272520471287,-0.15432529212960577,0.1832135735435175,-0.14639468403375333,-0.018311476310107877,-0.09096138589091156,-0.07201837594057302,0.010104388445478184,-0.01805084675640707,-0.09144520120579211,-0.1649162716838291,0.09454484440953914,-0.024181163842989527,0.008464577005731558,0.11523295666103803,-0.07225302949594517,-0.04940550764674761,0.06192958173629704,0.009061778458690928,0.19815388832970496,0.01943448802011277,-0.21055465832237116,0.04381407359228836,-0.04735564828281182,0.04711074260338473,-0.05193143026788765,-0.15619355490243614,0.048911218802756444,-0.03810887561194184,-0.1337295354166514,-0.1880877971973525,0.013086982039391954,-0.04310853881030402,-0.17178098316638196,0.09074596041807945,0.03348197745486951,-0.08211230896441706,-0.04897822428551777,-0.01720245509502044,-33.99303436279297,18.390464782714844,s2lam096_231118,1002,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,-0.019260444716983568,0.06485703805174775,0.0030666366045519963,-0.0022475327353645475,-0.21626206997952413,-0.13643741619014635,0.01150201760634297,0.25148545208159606,0.11534430534925744,0.03784114414858812,0.3018287762510676,-0.09392084126202116,0.020577414183203628,0.11256364460320377,0.16592254528746575,0.025209868396461953,-0.02680034489235579,0.08331100843134065,-0.2523754747463526,0.15560601259921547,-0.1857467831759116,-0.029011806779724307,-0.04867602222386829,0.0373064369852234,-0.027786041579659818,0.0876307338407957,-0.11235531861706065,0.05926703189901731,-0.13405703129156413,-0.042205129288359525,-0.0438321739095589,0.02949265262014056,-0.07602628612776777,-0.09120450106067522,-0.09076793052892479,-0.057894219379829436,-0.08199512657987884,0.13851600459655586,-0.06615485188766485,0.15974821861831437,-0.06867845470112706,-0.18276107732607783,-0.05053529247884577,-0.014564267265727992,0.3463433978796612,-0.1690626854637084,0.08333623961788826,-0.10233733884466588,-0.10737436197051041,0.02605228567540126,0.1279561766274479,-0.13438315050654284,-0.02013112809089697,0.09129517894260558,-0.08373048910390261,-0.2660343668840437,0.05187388920347929,-0.07568321356913567,-0.00527129731256153,-0.09116592619800008,0.035167933017361395,0.041526769656159236,0.12507023493677863,-0.03609225100824459,-34.32346725463867,18.973355,s2lam138_231130,605,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141,-1.1359581431190043E-4,0.047109737245010344,-0.07415160058514153,-0.017719087040758925,-0.23718020932478134,-0.24303445926711933,0.06370320824283714,0.19664703209363193,0.09146373643386052,0.028578404175382342,0.2093076318017162,-0.08162929631395953,0.046935936016733355,0.1389252347848664,-0.020461555667710647,0.06136407408816972,-0.15143624000799724,0.13799962631841678,-0.1443528695835114,0.1234906643085702,-0.16623216906896762,-0.0497136998796814,-0.09348414571437949,0.03891338410031087,-0.07342819591478868,-0.08836239759130826,-0.14391665584072313,0.15373684510997587,-0.046809876645785585,-0.11458226801631281,-0.02350101828412204,-0.026399230976167993,-0.06849487657786336,-0.026931011457904244,-0.08674385808592239,-0.07903107020326765,-0.04536481288042114,0.03637308250745731,0.004100585722415322,0.15947443725267205,-0.24393277917821896,0.016474601282437128,0.01883385622887374,-0.01581576142078479,0.20373268465341376,-0.12223062120295862,-0.1339496635200618,-0.028217989542791404,-0.279006824013079,-0.07936274273587414,0.1528653862410976,-0.07389050282839411,0.09131258720551388,0.019022855032523708,-0.07577383900845887,-0.0907196050183492,-0.040910355748078976,-0.08774333875557272,-0.05252074777229896,-0.05498108334439161,0.04520374989112749,0.07280789378000574,-0.0337655663506235,-0.08674178702232552,-33.67047882080078,21.543973,s2lam122_231106,1131,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,0.0159558299387572,0.15440294253273856,-0.049192701136227555,0.03904472371047002,-0.2663192917803457,-0.23641137344734536,0.11372754919332077,0.18065988682306156,0.10052123486797421,0.003748000479089986,0.2759587754874337,-0.13459755309583674,0.0211298116553316,0.10774940939714273,-0.010147476284316637,0.02073347487841964,-0.13916685953304708,0.16414323623214389,-0.1211947409223592,0.11336304378045489,-0.15823774996375664,-0.009000736180598068,-0.08931938095450005,0.043080659073811055,-0.08588140813669792,-0.07078149803255877,-0.14477709045123993,0.10702358555003742,-0.03336888085947104,-0.0741329163282935,-0.002862880995988666,-0.02485344748864385,-0.09227979242033603,-0.039614409980254575,-4.11589985480505E-4,-0.06000701696138365,-0.05270952006966505,-0.013210086726415021,-0.03808911349878885,0.14237746245476993,-0.2568465853006427,0.01772003455056249,-0.032929481862019855,0.009530103493789596,0.19979867097073026,-0.20794317787323208,-0.10215062706136127,-0.11070702595626267,-0.2665773618572353,-0.0913462927508047,0.1409319238936883,-0.0844514214859665,0.06179390514351508,0.04330670691497594,-0.0574879718759671,-0.1807455299535233,-0.043030364799751065,-0.06991719636978695,-0.013036788050028232,-0.09627709031567754,-0.021426881112752937,0.08601750418780892,-0.030822286215360727,-0.05915229399960459,-33.66902160644531,21.540404,s2lam022_231106,1131,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,0.006914515717159117,0.04815158679537439,0.11282525111247604,-0.09499637432276264,-0.3224939149030945,-0.24741328242694804,0.04817298191179421,0.22275938481130345,0.17597068533387836,0.1487053838999673,0.14282100555812552,-0.03487845133095534,0.1092106985940915,0.1568161121624518,0.021627913057098193,0.14543352948161722,-0.12014724865201014,0.18435378892460708,-0.14114505190301155,0.10991689768516762,-0.1340898492479706,0.17892174415619866,-0.1171343762509942,0.09612333379064274,-0.16422559061696554,-0.0962431473442504,-0.19679568704568295,0.1419412278625367,0.04195848359996555,-0.10407435299892319,-0.03184566827057557,-0.10385290864633769,-0.09379470797565943,-0.03878616526496355,-0.06878643209939812,-0.06786056574181974,-0.05613521774644017,0.15084975629860226,-0.06499909812420201,0.11605814611524198,-0.16347174053637414,-0.02113660982196674,-0.04707103197965255,-0.06112093644321647,0.2192095098655141,-0.11534559648245547,-0.11299026642441025,0.047741432376517075,-0.1502031531172191,0.016633056465647427,0.16719066489426357,-0.021412078247229367,0.07634347509362838,-0.05550980762810052,-0.09604253129303546,-0.156871926846084,0.06216078016763531,0.0030839484671368288,-0.0536932604796691,0.04778502836379342,-0.05131456477248135,0.007014964524378586,0.08438827821662745,-0.04512258332167791,-34.344118,18.86318016052246,s2lam085_231108,869,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,0.02324465774867958,-0.022238905103916348,0.023319545583242538,-0.06584859467315395,-0.17955310636763097,-0.15761353370120987,0.02110358124789433,0.27468244344680015,0.06989361461650145,0.14532911222781694,0.22118284474051653,-0.0475661703053575,0.06357050597508482,0.16250703183453125,0.1083945331452393,0.03347694160686273,-0.07362827591906458,0.0418050741897425,-0.21265256591718862,0.17206414951241403,-0.20170369772390023,0.016925868912834374,-0.06755744384103515,0.08435287577781961,-0.0840245500580641,0.021805281151389702,-0.20317543924900283,0.12357682637575175,-0.05123817229110308,-0.09322482752809594,-0.09864577031433765,-0.07265724568947726,-0.12508921457396405,-0.06559496412250126,-0.10818427568892128,-0.07891548100099116,-0.00960630639962696,0.12718448342686747,-0.017588382301450545,0.16584919260221104,-0.06172941451480044,-0.13242488842882807,-0.012521788599653262,-0.007014119301214773,0.30429686521280286,-0.0827366806594823,0.009961065820508683,-0.08088702911379778,-0.15118015564822485,0.03752313271025181,0.08360022282887736,-0.08627723970952042,0.027281102849272862,0.019241144094336193,-0.11153036191286864,-0.23609197114272104,0.0476609268679756,-0.040560008497571735,-0.09651306082356581,-0.0814636014094122,7.515539359666475E-4,-0.023453872761880344,0.1459623326778945,-0.04374935112156151,-34.321658,18.972487,s2lam049_231130,606,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,0.1317522670913435,0.049247142328484185,0.04419077049013124,-0.03480952568748493,-0.14962040968106913,-0.19807747721396435,0.0747490182958428,0.18686458832970604,0.15605647353123153,0.16172883677418218,0.1891729015360556,-0.037026612586532476,0.012274267212510216,0.12094500627637732,0.11475314775218969,0.0831730841356148,-0.18084602537897101,0.06800665683181022,-0.20640289545583482,0.0019504559393670679,-0.22603597983069837,-0.06661213458703963,-0.10336857515104994,0.1769501923302267,-0.11846992395157974,0.1055804333948296,-0.21731482198794025,0.10445151350157511,-0.07723892015179559,-0.056916144741406716,-0.21358229520030453,-0.0542391518613232,-0.19367659673319626,-0.06673626894666565,-0.05494803164595981,-0.09978056842794947,0.10175053828667392,0.06274243658247622,0.00843079645229999,0.18633735934746795,-0.12552857481147378,-0.036525763555181036,-0.02803270029323202,-0.01052713035069379,0.26731822387585713,-0.11059865082645036,-0.17828333478039235,-0.14543444656551124,-0.2091928747069391,-0.010393623267371874,0.08769641838091684,-0.04275169415885947,0.05722769858827516,0.009709165826407714,-0.13810112810151384,-0.23782657358668288,0.0019873269526389783,0.02195145151599689,-0.08928191640526326,-0.08454083499037629,-0.008760140404602849,0.11452539151308204,0.02141193644928232,-0.01851411880727861,-33.979535,20.806900024414062,s2lam157_230712,715,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,-0.039439690260396315,0.11902387015070341,0.002615512258919302,-0.06865544810978837,-0.233576754584515,-0.15182442980927302,0.02798996299360894,0.2250671277809789,-0.07006369267899497,-0.08903929171320756,0.3248851071022228,-0.2116740295763685,-0.023934969456364814,0.156617828600401,0.01034282445815419,-0.06985939173964992,0.029634025084099076,0.10049537271495303,-0.07251052165023304,0.09897751916907226,-0.10888869225231827,-0.016057095216273305,-0.09842881420047285,0.01372672194745709,-0.10557543258970001,-0.16270423069904147,-0.18429476980774132,0.10218988778970887,-0.08664052042952132,-0.09077652118509458,0.05496923018612253,-0.0769557768966033,0.04099583372509047,-0.06523784356727425,-0.015022347352323577,-0.09853339417353808,-0.08230124825195423,-0.09002246751623706,-0.0867874507577376,0.10121768590361589,-0.1750256378274364,0.08035699415989882,-0.06314776868724954,0.02664764277816873,0.15365785716691624,-0.2523963317774321,-7.325822407188964E-4,-0.07932362948962055,-0.25822425453425396,-0.1108215283625625,0.09000012578728393,-0.06381643751224342,-0.053464160816041904,0.04838891682693411,0.05338519148646987,-0.10505342665889436,-0.030802597350378696,-0.15214312575783023,-0.01777594098282455,-0.05068610754493553,0.07152569729263626,-2.3138267730600466E-4,0.06237838006097706,-0.09257184976669548,-33.346575,21.973268,s2lam127_231005,980,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,0.01447587851282657,-0.0023680139074347883,-0.00169459029951053,-0.11918510217332831,-0.2630272307652446,-0.2718584705160232,0.08775567640212062,0.16088008529958028,0.06483471408046046,0.01633674874418657,0.1901725833499709,-0.10072225238644425,0.04145300185369142,0.16966762654761908,-0.03960054744293206,0.06958317346243705,-0.12093284825346023,0.18084567668285179,-0.10590636968405306,0.08755190276437412,-0.1340662667721539,0.05384447907435011,-0.12087629032377484,0.0765684791044702,-0.060618537627622024,-0.1398174181729848,-0.1502679614754293,0.13298093022584978,-0.011717548224030044,-0.11695224139449895,0.020425960692129052,-0.05172288755826348,-0.029129226404381096,0.006938714939455423,-0.11130077180037957,-0.1645941334062521,-0.05460045724307149,-0.004326954008441141,0.02058999974953409,0.09216240056566627,-0.30779815880033334,0.08190234651633438,-0.05810555095953465,-0.09198844113014734,0.15659199812861097,-0.10683424924930304,-0.14099671099851155,0.06355666523409287,-0.2994056573901859,-0.06014078236690113,0.14272457527772273,-0.05750870804379149,0.051675049345749985,-0.018968095042222306,-0.03953622501803958,-0.0631545308830667,-0.031995783673464576,-0.14941901707525065,-0.026637063077615052,0.00826350166886846,0.03843698178320938,0.07559352169002438,-0.04426773128310519,-0.13512419416944887,-33.358053,22.054115295410156,s2lam155_231013,1001,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,0.027007012160585587,0.12802689838359868,0.0027757239351070785,-0.007088463547944959,-0.26296301063356337,-0.18510408310827006,0.05758744221557684,0.172189450121869,0.133590633351409,0.0446832347075844,0.34397568832188014,-0.054283669381281534,0.02604313231935081,0.11880689401557416,0.04095214013365154,0.08151726525428922,-0.0806425134111066,0.15785760836467838,-0.1547658024500262,0.11964935560133963,-0.07895926076540352,0.03793399433965031,-0.049905272555535424,-0.02118017122417139,-0.13388534287419313,0.05287974673595597,-0.10462668668914102,0.08339298220113257,-0.1622930488187439,0.0017310050271731811,0.049820072450684566,0.024912993857416944,-0.05927843516975901,-0.07117436465721295,-0.06077354016949899,0.005465374489254197,-0.21393416537848164,0.09768753732870065,-0.11662523536589055,0.10445183873010747,-0.09564062662101855,-0.18311343645018652,-0.10445693578591143,-0.021035417798201287,0.2608152161930612,-0.2220526673437944,0.03930427386875762,-0.037601849422089446,-0.11081156589892519,-0.003883213518823753,0.17268586300155334,-0.10919066187979815,-0.06113187104173472,0.08445932054885849,-0.11150234373951705,-0.29645984426795224,0.043282056409486125,0.014840534748262552,0.0850649767767113,-0.07032909091689903,-0.019180407974461498,0.0435558886744328,-0.0037474587408373576,-0.02251297960555083,-34.111312,18.445331,s2lam002_231115,586,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,-0.03717966822192429,0.19094655829020596,-0.013596618302845824,0.009130994432722833,-0.24893097119934832,-0.14033363156320527,0.11321323757120032,0.18412011555947505,-0.008361801938621145,-0.13302146236702575,0.3630999598170943,-0.1932616247653569,-0.06033563658836134,0.15599515752841758,0.03776180090729364,-0.0473253658355955,-0.01258753425050484,0.06246461550126278,-0.15370597436912575,0.00990985839535748,-0.033980997608330676,-0.1437659245072889,-0.06200105708483554,-0.0718785402942139,-0.0243686847803546,-0.05859905303918107,-0.028845437452225002,0.07555254781051875,-0.25454119162436606,-0.010698268616103797,0.1323290566148819,0.09653991562859511,0.08758279120615475,-0.08343181075958102,-0.07602592944055885,-0.08873693650678505,-0.18387284363464992,-0.0309447949792072,-0.09382910586206823,0.11316249169463863,-0.1776719123665946,0.0025563821982809262,-0.12055154547933002,-0.014250811658676057,0.1721469133882047,-0.25177299443909706,0.027020747641479544,-0.06622940554823643,-0.19062174545866667,-0.1323926950187942,0.11409562484677455,-0.07121606646641811,-0.08117116313821764,0.08942249258551893,0.060965420545708575,-0.18830707202814964,-0.04982322086861799,-0.0706810904304022,0.12011228534750189,-0.035529184665340774,0.048835485193103316,0.08643975107484118,-0.044129636423089785,-0.07577748294247698,-33.351565,22.04528045654297,s2lam127_231013,994,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,0.07874913851415791,0.03155243078436658,-0.053985868202645164,-0.02485503334947293,-0.20614831156965718,-0.2790482618475079,0.043298596650951614,0.20146341460524755,0.09437677888859333,0.1185688146556756,0.17272401783904334,-0.031920318288317755,0.03492823331911997,0.12405609101981357,0.0437960692330208,0.15037932555861988,-0.17212771613746114,0.1395587269469753,-0.20513259469733666,0.07232176669182683,-0.1879543017783731,-0.032954780923589874,-0.10384840912210345,0.13691377302686167,-0.09550679558504947,0.031227186213026573,-0.15705009846308593,0.1844190364187118,-0.04530786327436129,-0.050417944985021626,-0.13689781767789555,-0.04566049354798285,-0.07259341025820777,0.03201305143918883,-0.03474651312033541,-0.13912064926001705,0.0730064195516777,0.08641512115901213,-0.014176027538925808,0.15881849932068523,-0.22032320621122004,-0.020920096306475594,0.01326830352048139,-0.010386203974425154,0.21434659277859797,-0.10510387163836017,-0.1947834495306529,-0.022394060477519927,-0.21399871416252267,-0.046177047764721514,0.13056925725423718,-0.08331934662019667,0.09922173541686387,-0.01883230946935677,-0.1046072541898042,-0.20042637873929775,0.016486836493246136,-0.03638960127048324,-0.04411679086927182,-0.04529504987137364,-0.0035135346656071337,0.0533124841479947,-0.0260137235998874,-0.0551922308070673,-33.872427,22.03032684326172,s2lam165_231017,847,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,0.07681760141407439,-0.007288722708288548,-0.007954074553458413,-0.06989969094562941,-0.19891768100869872,-0.2662284667447946,0.0809163562991895,0.15963575951704143,0.13489434381183416,0.07461706715712431,0.18117814183796227,-0.061937813024977015,0.07732470001370907,0.1484002622224398,0.035466139820559656,0.09636065327328139,-0.20769888190112704,0.07529760169903935,-0.17198402003189384,0.08262707706990821,-0.21604682832435446,-0.0747015800085323,-0.10396125649472586,0.11244973420038759,-0.06681125906010761,-0.05386791874733058,-0.15553042832882866,0.14352584660416048,-0.07494277518239402,-0.10080022614101061,-0.09056287584892,-0.026213313185139257,-0.0886377127120219,-0.014011201418265359,-0.11242695808880974,-0.1177136928675045,0.059638130831839754,0.02826391087247417,0.03156331843046119,0.16301656494425698,-0.2825166461574351,0.03723188340175758,-0.029733159976949784,-0.06340760808825043,0.23586302861896807,-0.04549041491657183,-0.19064511326928515,-0.036813378499231796,-0.3265664684003936,-0.04107176826520529,0.1327177329651925,-0.04265596752739575,0.10629007288433698,-0.006223910871544304,-0.10282146769404116,-0.12267027838456143,-0.013231003564977176,-0.05477166653930816,-0.10139019682261492,-0.023880384539631844,0.01905325325148927,0.1375367988589811,-0.06950007514295224,-0.10506626924916389,-33.625673,22.94490623474121,s2lam128_231122,871,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128,0.02547618578560285,0.0750796699934748,0.03378941756683321,0.01965798836950923,-0.20040337332756408,-0.17671083816348498,0.08853802878879469,0.23662905328512143,0.12545782698116065,0.017340275423737714,0.260631352160253,-0.18690261701047908,0.059789373128050646,0.1343202823097277,0.14860705050050935,0.00583299044101262,-0.12193720522215905,-0.014839344912222503,-0.15974220737778191,0.04641290608393001,-0.16977160088029378,-0.14413044780200332,-0.04526563997530029,-0.023530554920512203,-0.0894235744134176,0.04219288236344707,-0.12401647046197785,0.0694858906061987,-0.06467940059100051,-0.07805560143779515,-0.12838015034748262,-0.013957697295483365,-0.12452173413315058,-0.13070999600346384,0.03939613032948518,-0.10959556162398344,-0.002083861497386183,-0.00984129440854643,-0.05814736726465019,0.15853623812457868,-0.15582460745392218,-0.008725367022802504,-0.05818984564074337,-0.009279577001668479,0.26032903119374884,-0.21571390243367336,-0.07645999766590128,-0.09415684896876417,-0.21526751688413312,-0.14278227444458202,0.15610209950753556,-0.051891546834981116,0.005863090641448952,0.11598461132746608,-0.04509261585980755,-0.1853400258533786,-0.011191158243379379,-0.0759709002993107,-0.09161481999501997,-0.07904467543178358,0.0752057335006413,0.10813768677291409,0.05262618594186957,-0.012464693519415208,-33.344107,22.021478,s2lam138_231011,1265,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
